Order Date,Order Priority,Ship Type,City,State,Country,Region,Segment,Super Category,Category,Price,Operational/ Production Cost,Selling Price,Discount,Shipping Cost,Sales (shipping price included),Profit,Quantity
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Home Decor & Festive Needs , Showpieces ,152.4509804,85.23529412,88.23529412,64.21568627,1,89.23529412,3,1
10-07-2017,Low,Standard Delivery,Lahore,Punjab,Pakistan,Central Asia,Retail,Home Decor & Festive Needs , Table Decor & Handicrafts ,147.0588235,83.23529412,88.23529412,58.82352941,2,90.23529412,5,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Home Decor & Festive Needs , Table Decor & Handicrafts ,112.6470588,69.52941176,73.52941176,39.11764706,-1,72.52941176,4,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,110.3529412,127.3529412,58.7254902,-1,126.3529412,17,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,112.3529412,127.3529412,58.7254902,-1,126.3529412,15,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,112.3529412,127.3529412,58.7254902,-1,126.3529412,15,1
10-07-2017,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,112.3529412,127.3529412,58.7254902,1,128.3529412,15,1
10-07-2017,Low,Standard Delivery,Suzhou,Jiangsu,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,113.3529412,127.3529412,58.7254902,0,127.3529412,14,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,109.3529412,127.3529412,58.7254902,2,129.3529412,18,1
10-07-2017,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Clothing , Women's Clothing ,154.3137255,,88.1372549,66.17647059,2,90.1372549,3,1
10-07-2017,Low,Standard Delivery,Suzhou,Jiangsu,China,North Asia,Retail,Clothing , Women's Clothing ,141.5686275,,97.94117647,43.62745098,0,97.94117647,1,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Clothing , Women's Clothing ,137.0588235,,78.33333333,58.7254902,2,80.33333333,3,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Technology,Accessories,5472.1462,3888.5171,5472.1462,0,159.7579,5631.9041,1583.6291,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Furniture,Chairs,2606.5984,2452.6588,2599.5884,7.01,366.9034,2959.4818,146.9296,1
10-07-2017,Low,Standard Delivery,Lahore,Punjab,Pakistan,Central Asia,Retail,Furniture,Chairs,2810.7296,1893.6814,2802.3176,8.412,215.3472,3009.2528,908.6362,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Furniture,Chairs,1309.2577,839.7279,1302.2477,7.01,81.0356,1376.2733,462.5198,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Office Supplies,Fasteners,165.9968,130.1056,165.9968,0,10.5851,176.5819,35.8912,1
10-07-2017,Low,Standard Delivery,Suzhou,Jiangsu,China,North Asia,Retail,Office Supplies,Labels,147.6306,85.8024,147.6306,0,4.6266,152.2572,61.8282,1
10-07-2017,Moderate,Named Day,Kanpur,Uttar Pradesh,India,Central Asia,Retail,Office Supplies,Paper,2537.0592,1525.6564,2530.0492,7.01,174.6892,2697.7284,1004.3928,1
10-07-2017,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Whole Sale,Office Supplies,Paper,898.8923,833.2086,891.8823,7.01,46.5464,931.4187,58.6737,1
10-07-2017,Low,Standard Delivery,Delhi,Delhi,India,Central Asia,Whole Sale,Office Supplies,Supplies,347.2754,256.9165,347.2754,0,40.3776,387.653,90.3589,1
11-07-2017,High,Next Day,Sanya,Hainan,China,North Asia,Retail,Cameras & Accessories , Camera Accessories ,112.5490196,72.1372549,88.1372549,24.41176471,0,88.1372549,16,1
11-07-2017,Low,Standard Delivery,Singapore,Singapore,Singapore,Southeast Asia,Retail,Pens & Stationery , College Supplies ,66.07843137,31.76470588,36.76470588,29.31372549,2,38.76470588,5,1
11-07-2017,High,Next Day,Sanya,Hainan,China,North Asia,Retail,Clothing , Men's Clothing ,284.1176471,,195.9803922,88.1372549,-1,194.9803922,2,1
11-07-2017,High,Next Day,Sanya,Hainan,China,North Asia,Retail,Jewellery , Necklaces & Chains ,57.35294118,13.8627451,31.8627451,25.49019608,-1,30.8627451,18,1
11-07-2017,Low,Standard Delivery,Singapore,Singapore,Singapore,Southeast Asia,Retail,Jewellery , Necklaces & Chains ,132.1568627,74.1372549,88.1372549,44.01960784,1,89.1372549,14,1
11-07-2017,High,Next Day,Sanya,Hainan,China,North Asia,Retail,Jewellery , Rings ,1960.784314,1159.470588,1176.470588,784.3137255,-1,1175.470588,17,1
11-07-2017,High,Next Day,Sanya,Hainan,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,110.3529412,127.3529412,58.7254902,-1,126.3529412,17,1
11-07-2017,High,Next Day,Sanya,Hainan,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,195.8823529,121.1568627,137.1568627,58.7254902,0,137.1568627,16,1
11-07-2017,Low,Standard Delivery,Singapore,Singapore,Singapore,Southeast Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,111.3529412,127.3529412,58.7254902,-1,126.3529412,16,1
11-07-2017,High,Next Day,Sanya,Hainan,China,North Asia,Retail,Technology,Accessories,16372.8364,9191.3718,16365.8264,7.01,3461.4679,19820.2843,7174.4546,1
11-07-2017,High,Next Day,Sanya,Hainan,China,North Asia,Retail,Office Supplies,Labels,328.068,241.9852,328.068,0,53.8368,381.9048,86.0828,1
11-07-2017,Low,Standard Delivery,Singapore,Singapore,Singapore,Southeast Asia,Retail,Office Supplies,Supplies,193.5461,204.4116,193.5461,0,2.103,195.6491,-10.8655,1
12-07-2017,Low,Standard Delivery,Chennai,Tamil Nadu,India,Central Asia,Retail,Home Furnishing , Bed Linen ,391.9607843,281.0196078,294.0196078,97.94117647,0,294.0196078,13,1
12-07-2017,Moderate,Named Day,Bangalore,Karnataka,India,Central Asia,Retail,Home Furnishing , Bed Linen ,391.9607843,281.0196078,294.0196078,97.94117647,1,295.0196078,13,1
12-07-2017,Low,Standard Delivery,Chennai,Tamil Nadu,India,Central Asia,Retail,Clothing , Men's Clothing ,189.4117647,,126.9607843,62.45098039,1,127.9607843,2,1
12-07-2017,Moderate,Named Day,Bangalore,Karnataka,India,Central Asia,Retail,Clothing , Men's Clothing ,235.0980392,,156.7647059,78.33333333,0,156.7647059,1,1
12-07-2017,Low,Standard Delivery,Datong,Anhui,China,North Asia,Retail,Clothing , Men's Clothing ,433.1372549,,254.8039216,178.3333333,0,254.8039216,1,1
12-07-2017,Moderate,Named Day,Bangalore,Karnataka,India,Central Asia,Retail,Clothing , Men's Clothing ,490,,245,245,-1,244,3,1
12-07-2017,Low,Standard Delivery,Datong,Anhui,China,North Asia,Retail,Clothing , Men's Clothing ,509.6078431,,254.8039216,254.8039216,2,256.8039216,3,1
12-07-2017,Low,Standard Delivery,Chennai,Tamil Nadu,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,73.52941176,21.21568627,39.21568627,34.31372549,0,39.21568627,18,1
12-07-2017,Low,Standard Delivery,Datong,Anhui,China,North Asia,Retail,Jewellery , Necklaces & Chains ,92.94117647,52.52941176,68.52941176,24.41176471,1,69.52941176,16,1
12-07-2017,Moderate,Named Day,Bangalore,Karnataka,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,65.19607843,20.31372549,34.31372549,30.88235294,0,34.31372549,14,1
12-07-2017,Low,Standard Delivery,Datong,Anhui,China,North Asia,Retail,Jewellery , Necklaces & Chains ,135.8823529,80.76470588,96.76470588,39.11764706,-1,95.76470588,16,1
12-07-2017,Moderate,Named Day,Bangalore,Karnataka,India,Central Asia,Retail,Computers , Network Components ,481.2745098,278.0196078,294.0196078,187.254902,1,295.0196078,16,1
12-07-2017,Low,Standard Delivery,Datong,Anhui,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,111.3529412,127.3529412,58.7254902,1,128.3529412,16,1
12-07-2017,Moderate,Named Day,Bangalore,Karnataka,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,110.3529412,127.3529412,58.7254902,0,127.3529412,17,1
12-07-2017,Low,Standard Delivery,Datong,Anhui,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,210.5882353,133.9607843,146.9607843,63.62745098,2,148.9607843,13,1
12-07-2017,Moderate,Named Day,Bangalore,Karnataka,India,Central Asia,Corporate,Office Supplies,Art,471.9833,464.9733,464.9733,7.01,25.5865,483.5498,0,1
12-07-2017,Moderate,Named Day,Bangalore,Karnataka,India,Central Asia,Corporate,Furniture,Chairs,1118.6558,999.9064,1118.6558,0,63.3704,1182.0262,118.7494,1
12-07-2017,Low,Standard Delivery,Chennai,Tamil Nadu,India,Central Asia,Retail,Office Supplies,Envelopes,2014.5338,1309.3278,2014.5338,0,180.9281,2195.4619,705.206,1
12-07-2017,Low,Standard Delivery,Datong,Anhui,China,North Asia,Retail,Office Supplies,Fasteners,365.9921,320.0065,365.9921,0,16.4034,382.3955,45.9856,1
12-07-2017,Low,Standard Delivery,Datong,Anhui,China,North Asia,Retail,Office Supplies,Paper,862.931,848.911,862.931,0,48.0185,910.9495,14.02,1
05-08-2017,Moderate,Named Day,Jieyang,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,416.4705882,,245,171.4705882,1,246,1,1
05-08-2017,High,Next Day,Wuchang,Heilongjiang,China,North Asia,Retail,Clothing , Men's Clothing ,490,,245,245,0,245,3,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,411.5686275,,205.7843137,205.7843137,2,207.7843137,2,1
05-08-2017,Low,Standard Delivery,Barasat,West Bengal,India,Central Asia,Retail,Clothing , Men's Clothing ,450.7843137,,225.3921569,225.3921569,-1,224.3921569,2,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,366.4705882,,215.5882353,150.8823529,0,215.5882353,1,1
05-08-2017,High,Next Day,Wuchang,Heilongjiang,China,North Asia,Retail,Clothing , Men's Clothing ,431.1764706,,215.5882353,215.5882353,2,217.5882353,3,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Clothing , Men's Clothing ,450.7843137,,225.3921569,225.3921569,2,227.3921569,1,1
05-08-2017,Moderate,Named Day,Jieyang,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,74.31372549,20.15686275,37.15686275,37.15686275,2,39.15686275,17,1
05-08-2017,High,Next Day,Wuchang,Heilongjiang,China,North Asia,Retail,Jewellery , Necklaces & Chains ,98.03921569,49.7254902,63.7254902,34.31372549,-1,62.7254902,14,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,76.37254902,27.19607843,40.19607843,36.17647059,0,40.19607843,13,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,97.84313725,31.92156863,48.92156863,48.92156863,2,50.92156863,17,1
05-08-2017,High,Next Day,Wuchang,Heilongjiang,China,North Asia,Retail,Jewellery , Necklaces & Chains ,141.9607843,81.94117647,97.94117647,44.01960784,2,99.94117647,16,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,107.8431373,53.07843137,71.07843137,36.76470588,0,71.07843137,18,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Jewellery , Necklaces & Chains ,83.23529412,45.7254902,58.7254902,24.50980392,2,60.7254902,13,1
05-08-2017,Low,Standard Delivery,Barasat,West Bengal,India,Central Asia,Retail,Computers , Network Components ,959.7058824,574.1372549,588.1372549,371.5686275,1,589.1372549,14,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Computers , Network Components ,338.1372549,225.1960784,240.1960784,97.94117647,2,242.1960784,15,1
05-08-2017,Moderate,Named Day,Jieyang,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,109.3529412,127.3529412,58.7254902,2,129.3529412,18,1
05-08-2017,High,Next Day,Wuchang,Heilongjiang,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,112.3529412,127.3529412,58.7254902,1,128.3529412,15,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,114.3529412,127.3529412,58.7254902,1,128.3529412,13,1
05-08-2017,Low,Standard Delivery,Barasat,West Bengal,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,210.5882353,131.9607843,146.9607843,63.62745098,1,147.9607843,15,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,254.7058824,111.3529412,127.3529412,127.3529412,1,128.3529412,16,1
05-08-2017,High,Next Day,Wuchang,Heilongjiang,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,110.3529412,127.3529412,58.7254902,0,127.3529412,17,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,112.3529412,127.3529412,58.7254902,1,128.3529412,15,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,114.3529412,127.3529412,58.7254902,-1,126.3529412,13,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,114.3529412,127.3529412,58.7254902,1,128.3529412,13,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Tools & Hardware , Tools ,32.74509804,13.1372549,18.1372549,14.60784314,-1,17.1372549,5,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Tools & Hardware , Tools ,209.9019608,108.0588235,112.0588235,97.84313725,2,114.0588235,4,1
05-08-2017,High,Next Day,Wuchang,Heilongjiang,China,North Asia,Retail,Technology,Accessories,1052.4113,593.6769,1045.4013,7.01,161.5805,1199.9718,451.7244,1
05-08-2017,Moderate,Named Day,Jieyang,Guangdong,China,North Asia,Whole Sale,Office Supplies,Appliances,1969.5296,1511.9168,1962.5196,7.01,337.2511,2292.7607,450.6028,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Office Supplies,Envelopes,475.5584,376.5772,468.5484,7.01,68.7681,530.3065,91.9712,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Furniture,Furnishings,862.23,746.2145,862.23,0,31.8955,894.1255,116.0155,1
05-08-2017,High,Next Day,Wuchang,Heilongjiang,China,North Asia,Retail,Office Supplies,Labels,287.41,235.8164,287.41,0,57.5521,344.9621,51.5936,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Office Supplies,Paper,272.689,190.0411,265.679,7.01,85.5921,344.2611,75.6379,1
05-08-2017,Low,Standard Delivery,Barasat,West Bengal,India,Central Asia,Corporate,Office Supplies,Paper,1464.389,862.931,1457.379,7.01,60.4963,1510.8653,594.448,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Office Supplies,Supplies,230.6991,166.2071,223.6891,7.01,30.143,246.8221,57.482,1
05-08-2017,High,Next Day,Huizhou,Guangdong,China,North Asia,Retail,Office Supplies,Supplies,438.125,398.168,431.115,7.01,16.6137,440.7187,32.947,1
06-08-2017,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Home Furnishing , Bed Linen ,225.3921569,134.0588235,147.0588235,78.33333333,0,147.0588235,13,1
06-08-2017,Low,Standard Delivery,Lahore,Punjab,Pakistan,Central Asia,Retail,Home Furnishing , Bed Linen ,244.9019608,139.7647059,156.7647059,88.1372549,0,156.7647059,17,1
06-08-2017,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Clothing , Men's Clothing ,450.7843137,,225.3921569,225.3921569,0,225.3921569,2,1
06-08-2017,Low,Standard Delivery,Lahore,Punjab,Pakistan,Central Asia,Retail,Clothing , Men's Clothing ,548.8235294,,274.4117647,274.4117647,2,276.4117647,3,1
06-08-2017,Low,Standard Delivery,Akola,Maharashtra,India,Central Asia,Retail,Clothing , Men's Clothing ,274.4117647,,142.0588235,132.3529412,2,144.0588235,3,1
06-08-2017,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Jewellery , Necklaces & Chains ,166.4705882,105.4509804,122.4509804,44.01960784,2,124.4509804,17,1
06-08-2017,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Jewellery , Necklaces & Chains ,469.4117647,423.0784314,441.0784314,28.33333333,0,441.0784314,18,1
06-08-2017,Low,Standard Delivery,Lahore,Punjab,Pakistan,Central Asia,Retail,Jewellery , Necklaces & Chains ,91.96078431,50.52941176,68.52941176,23.43137255,1,69.52941176,18,1
06-08-2017,Low,Standard Delivery,Akola,Maharashtra,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,132.3529412,80.03921569,98.03921569,34.31372549,0,98.03921569,18,1
06-08-2017,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Mobiles & Accessories , Tablet Accessories ,210.5882353,130.9607843,146.9607843,63.62745098,1,147.9607843,16,1
06-08-2017,Low,Standard Delivery,Akola,Maharashtra,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,114.3529412,127.3529412,58.7254902,-1,126.3529412,13,1
06-08-2017,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Tools & Hardware , Tools ,225,113.4313725,118.4313725,106.5686275,2,120.4313725,5,1
06-08-2017,Low,Standard Delivery,Akola,Maharashtra,India,Central Asia,Retail,Office Supplies,Binders,235.536,137.396,235.536,0,12.5479,248.0839,98.14,1
06-08-2017,Low,Standard Delivery,Lahore,Punjab,Pakistan,Central Asia,Retail,Technology,Copiers,458.62925,815.1228,455.12425,3.505,78.3718,529.99105,-359.99855,1
06-08-2017,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Whole Sale,Furniture,Furnishings,796.7566,667.4221,789.7466,7.01,85.4519,868.1885,122.3245,1
06-08-2017,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Whole Sale,Office Supplies,Paper,1253.388,991.5645,1246.378,7.01,179.1756,1418.5436,254.8135,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",108.5294118,55.52941176,73.52941176,35,1,74.52941176,18,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",92.84313725,46.7254902,63.7254902,29.11764706,2,65.7254902,17,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Home Furnishing ," Cushions, Pillows & Covers ",179.6078431,100.5490196,117.5490196,62.05882353,2,119.5490196,17,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Home Furnishing ," Cushions, Pillows & Covers ",300.7843137,193.6862745,210.6862745,90.09803922,2,212.6862745,17,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Home Furnishing ," Cushions, Pillows & Covers ",275.3921569,165.2745098,181.2745098,94.11764706,2,183.2745098,16,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Home Improvement , Electricals ,38.7254902,7.019607843,24.01960784,14.70588235,1,25.01960784,17,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Baby Care , Furniture & Furnishings ,539.0196078,289.0196078,294.0196078,245,1,295.0196078,5,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Clothing , Men's Clothing ,431.1764706,,215.5882353,215.5882353,0,215.5882353,3,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Clothing , Men's Clothing ,490,,245,245,2,247,2,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,127.3529412,67.33333333,83.33333333,44.01960784,-1,82.33333333,16,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,117.4509804,74.1372549,88.1372549,29.31372549,0,88.1372549,14,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,131.2745098,66.35294118,82.35294118,48.92156863,-1,81.35294118,16,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,73.43137255,35.92156863,48.92156863,24.50980392,2,50.92156863,13,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,68.43137255,23.11764706,39.11764706,29.31372549,0,39.11764706,16,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Computers , Network Components ,1138.137255,826.1176471,844.1176471,294.0196078,2,846.1176471,18,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Computers , Network Components ,399.0196078,262.4117647,279.4117647,119.6078431,2,281.4117647,17,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,112.3529412,127.3529412,58.7254902,1,128.3529412,15,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,588.0392157,376.0588235,392.0588235,195.9803922,2,394.0588235,16,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,111.3529412,127.3529412,58.7254902,-1,126.3529412,16,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,185.5882353,111.3529412,127.3529412,58.23529412,1,128.3529412,16,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,282.3529412,177.0980392,195.0980392,87.25490196,0,195.0980392,18,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Corporate,Technology,Accessories,684.4564,550.1448,677.4464,7.01,34.349,704.7854,127.3016,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Corporate,Office Supplies,Binders,230.2785,179.5962,223.2685,7.01,16.1931,232.4516,43.6723,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Corporate,Furniture,Bookcases,6885.5024,4023.74,6878.4924,7.01,538.6484,7410.1308,2854.7524,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Corporate,Furniture,Furnishings,4920.0386,3459.5752,4920.0386,0,386.4613,5306.4999,1460.4634,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Corporate,Furniture,Furnishings,1279.3951,935.4144,1272.3851,7.01,53.6265,1319.0016,336.9707,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Corporate,Furniture,Furnishings,1173.6142,600.8271,1166.6042,7.01,57.5521,1217.1463,565.7771,1
07-08-2017,Low,Standard Delivery,Darbhanga,Bihar,India,Central Asia,Corporate,Office Supplies,Storage,4535.47,3289.793,4535.47,0,423.4741,4958.9441,1245.677,1
08-08-2017,High,Next Day,Mangalore,Karnataka,India,Central Asia,Retail,Home Furnishing , Bed Linen ,278.9215686,192.8823529,205.8823529,73.03921569,2,207.8823529,13,1
08-08-2017,High,Next Day,Mangalore,Karnataka,India,Central Asia,Retail,Home Furnishing ," Cushions, Pillows & Covers ",307.1568627,193.6862745,210.6862745,96.47058824,-1,209.6862745,17,1
08-08-2017,High,Next Day,Mangalore,Karnataka,India,Central Asia,Retail,Home Furnishing ," Cushions, Pillows & Covers ",123.4313725,58.43137255,73.43137255,50,0,73.43137255,15,1
08-08-2017,High,Next Day,Mangalore,Karnataka,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,153.5294118,89.88235294,105.8823529,47.64705882,1,106.8823529,16,1
08-08-2017,High,Next Day,Mangalore,Karnataka,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,166.4705882,103.5490196,117.5490196,48.92156863,0,117.5490196,14,1
08-08-2017,High,Next Day,Mangalore,Karnataka,India,Central Asia,Retail,Mobiles & Accessories , Tablet Accessories ,254.7058824,179.9803922,195.9803922,58.7254902,-1,194.9803922,16,1
08-08-2017,High,Next Day,Mangalore,Karnataka,India,Central Asia,Whole Sale,Furniture,Chairs,1191.4196,1137.3024,1184.4096,7.01,115.1042,1292.5038,47.1072,1
08-08-2017,High,Next Day,Mangalore,Karnataka,India,Central Asia,Whole Sale,Office Supplies,Paper,813.16,500.514,806.15,7.01,141.2515,940.3915,305.636,1
10-08-2017,High,Next Day,Xining,Qinghai,China,North Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",177.3529412,116.3529412,132.3529412,45,2,134.3529412,16,1
10-08-2017,Low,Standard Delivery,Harbin,Heilongjiang,China,North Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",127.1568627,81.03921569,98.03921569,29.11764706,-1,97.03921569,17,1
10-08-2017,Moderate,Named Day,Qidong,Jiangsu,China,North Asia,Retail,Home Furnishing ," Cushions, Pillows & Covers ",296.4705882,193.6862745,210.6862745,85.78431373,2,212.6862745,17,1
10-08-2017,Moderate,Named Day,Qidong,Jiangsu,China,North Asia,Retail,Jewellery , Necklaces & Chains ,78.23529412,25.11764706,39.11764706,39.11764706,-1,38.11764706,14,1
10-08-2017,Low,Standard Delivery,Harbin,Heilongjiang,China,North Asia,Retail,Jewellery , Necklaces & Chains ,92.64705882,34.98039216,50.98039216,41.66666667,-1,49.98039216,16,1
10-08-2017,High,Next Day,Xining,Qinghai,China,North Asia,Retail,Computers , Network Components ,1057.843137,768.3137255,784.3137255,273.5294118,0,784.3137255,16,1
10-08-2017,High,Next Day,Xining,Qinghai,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,110.3529412,127.3529412,58.7254902,1,128.3529412,17,1
10-08-2017,Moderate,Named Day,Qidong,Jiangsu,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,186.0784314,113.3529412,127.3529412,58.7254902,0,127.3529412,14,1
10-08-2017,Low,Standard Delivery,Harbin,Heilongjiang,China,North Asia,Retail,Mobiles & Accessories , Tablet Accessories ,254.7058824,180.9803922,195.9803922,58.7254902,1,196.9803922,15,1
10-08-2017,High,Next Day,Xining,Qinghai,China,North Asia,Whole Sale,Furniture,Chairs,16462.284,11345.3345,16462.284,0,598.0932,17060.3772,5116.9495,1
10-08-2017,Moderate,Named Day,Qidong,Jiangsu,China,North Asia,Retail,Furniture,Chairs,1382.1617,881.6477,1375.1517,7.01,149.1027,1517.2444,493.504,1
